R,G,B,d
219,228,233,1
219,228,233,1
219,228,233,1
219,228,233,1
219,228,233,1
219,228,233,1
220,229,234,1
220,228,231,1
221,229,232,1
221,229,232,1
221,229,232,1
219,228,233,1
220,229,234,1
220,229,234,1
221,230,235,1
221,230,237,1
220,231,237,1
218,229,235,1
215,226,232,1
212,222,231,1
209,219,228,1
203,216,224,1
199,212,220,1
196,209,218,1
194,208,217,1
194,208,217,1
195,209,218,1
194,211,219,1
194,211,219,1
193,210,218,1
193,210,218,1
191,209,219,1
190,208,218,1
190,208,218,1
190,208,218,1
189,209,220,1
188,208,219,1
187,207,218,1
188,207,221,1
187,206,221,1
186,205,220,1
185,204,218,1
185,204,218,1
185,204,218,1
184,203,217,1
180,202,215,1
180,202,215,1
180,202,215,1
180,202,215,1
178,202,214,1
177,201,213,1
176,199,213,1
176,199,213,1
173,199,212,1
173,199,212,1
172,198,211,1
172,198,211,1
170,197,214,1
169,198,214,1
169,198,214,1
168,197,213,1
168,195,212,1
167,194,211,1
166,195,213,1
165,194,212,1
161,192,210,1
165,194,210,1
165,188,202,1
139,161,174,1
254,255,255,1
254,252,255,1
254,255,255,1
253,253,255,1
254,254,255,1
254,253,255,1
251,252,254,1
254,255,255,1
253,255,254,1
223,229,225,1
222,228,228,1
232,237,241,1
238,243,249,1
232,236,245,1
225,229,238,1
224,229,235,1
229,232,237,1
222,226,227,1
215,219,218,1
228,233,229,1
224,229,225,1
223,228,224,1
226,230,229,1
230,234,233,1
231,235,236,1
232,236,237,1
235,239,242,1
233,237,240,1
231,234,239,1
231,234,239,1
232,235,242,1
234,237,244,1
234,237,244,1
234,237,244,1
228,231,236,1
229,232,237,1
230,233,238,1
231,234,239,1
231,234,241,1
231,234,241,1
231,234,241,1
231,234,241,1
230,233,240,1
230,233,240,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
229,232,237,1
229,233,236,1
229,233,236,1
229,233,236,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
228,231,236,1
228,231,236,1
227,230,235,1
227,230,237,1
227,230,237,1
226,231,237,1
226,231,235,1
226,231,235,1
226,231,234,1
224,229,232,1
225,231,231,1
226,232,232,1
226,231,234,1
224,232,234,1
223,231,233,1
220,228,230,1
222,227,230,1
218,223,226,1
220,225,228,1
223,228,231,1
221,226,230,1
218,226,229,1
221,226,232,1
216,223,229,1
220,224,233,1
216,223,231,1
215,222,228,1
216,223,229,1
217,226,231,1
219,228,233,1
219,228,233,1
218,227,232,1
219,228,233,1
218,227,232,1
218,227,232,1
218,227,232,1
218,227,232,1
218,227,232,1
218,227,232,1
218,227,232,1
219,228,233,1
219,228,233,1
219,228,233,1
219,228,233,1
219,228,233,1
218,227,232,1
219,228,233,1
220,229,234,1
221,229,232,1
221,229,232,1
221,229,232,1
219,229,231,1
218,227,232,1
218,227,232,1
218,227,232,1
217,228,232,1
215,226,232,1
215,226,232,1
214,225,231,1
210,223,231,1
209,222,230,1
207,220,228,1
204,217,225,1
200,215,222,1
198,212,221,1
197,211,220,1
196,210,219,1
197,211,220,1
195,212,220,1
195,212,220,1
194,211,219,1
194,211,219,1
193,211,221,1
192,210,220,1
192,210,220,1
192,210,220,1
190,210,221,1
188,208,219,1
187,207,218,1
187,206,220,1
187,206,220,1
186,205,220,1
185,204,218,1
185,204,218,1
184,203,217,1
183,202,216,1
180,202,215,1
179,201,214,1
179,201,214,1
179,201,214,1
177,201,213,1
176,200,212,1
175,198,212,1
175,198,212,1
172,198,211,1
172,198,211,1
171,197,210,1
171,197,210,1
169,196,213,1
168,197,213,1
168,197,213,1
167,196,212,1
167,194,211,1
165,194,210,1
165,194,212,1
163,192,210,1
160,191,209,1
164,193,209,1
164,187,201,1
139,161,174,1
254,254,255,1
252,252,254,1
253,253,255,1
252,252,254,1
210,215,211,1
230,234,233,1
236,240,241,1
227,231,232,1
230,234,233,1
223,227,226,1
226,230,231,1
217,221,222,1
190,194,195,1
222,227,223,1
228,233,229,1
230,235,231,1
234,238,237,1
234,238,239,1
228,231,236,1
229,232,239,1
233,236,245,1
236,239,248,1
240,243,252,1
237,240,247,1
229,232,237,1
227,230,235,1
229,232,239,1
233,236,243,1
232,235,240,1
231,234,239,1
231,234,241,1
231,234,241,1
230,233,240,1
230,233,238,1
230,234,237,1
230,234,237,1
230,233,238,1
230,233,238,1
230,233,238,1
230,234,237,1
230,234,237,1
230,234,237,1
230,233,238,1
230,233,238,1
229,234,238,1
229,234,237,1
229,235,235,1
229,235,235,1
229,235,235,1
229,234,237,1
229,234,240,1
229,234,240,1
229,234,240,1
229,234,238,1
230,234,237,1
228,232,235,1
227,232,236,1
227,232,238,1
227,232,238,1
227,231,240,1
226,230,239,1
226,231,237,1
225,230,234,1
223,231,234,1
223,231,233,1
222,230,232,1
222,231,230,1
221,230,229,1
221,229,231,1
221,229,231,1
220,228,231,1
219,229,231,1
220,228,230,1
220,228,230,1
219,227,230,1
219,227,230,1
219,227,230,1
217,227,229,1
218,225,231,1
216,225,230,1
217,224,232,1
216,225,232,1
216,225,232,1
216,225,232,1
217,226,233,1
218,227,234,1
218,227,234,1
217,226,231,1
217,226,231,1
216,225,230,1
216,225,230,1
216,225,230,1
215,224,229,1
218,227,232,1
220,229,234,1
219,228,233,1
219,228,233,1
219,228,233,1
220,229,234,1
219,228,233,1
219,228,233,1
219,228,233,1
220,229,234,1
220,229,234,1
221,231,233,1
220,230,232,1
219,228,233,1
218,227,232,1
216,225,230,1
214,225,229,1
214,225,231,1
212,225,231,1
210,223,231,1
209,222,230,1
208,221,229,1
206,220,229,1
206,220,229,1
205,219,228,1
203,217,226,1
200,217,225,1
198,215,225,1
198,215,225,1
197,214,222,1
197,214,222,1
196,213,221,1
196,213,221,1
195,212,220,1
195,212,220,1
195,212,220,1
195,212,220,1
194,212,222,1
193,211,221,1
190,210,221,1
188,208,219,1
187,206,220,1
187,206,220,1
188,206,220,1
187,205,219,1
186,205,219,1
185,204,218,1
185,204,218,1
184,203,217,1
180,202,215,1
179,201,214,1
178,202,214,1
177,201,213,1
177,201,213,1
176,200,212,1
175,199,211,1
175,199,211,1
174,197,211,1
174,197,211,1
173,196,210,1
171,197,210,1
169,196,213,1
167,196,212,1
165,196,214,1
164,195,213,1
165,194,210,1
165,194,210,1
164,193,211,1
162,193,211,1
161,192,210,1
163,192,208,1
165,189,201,1
138,160,171,1
254,254,255,1
251,251,253,1
253,253,255,1
249,249,251,1
209,214,210,1
189,194,190,1
228,233,229,1
230,234,233,1
224,228,229,1
224,228,231,1
229,232,237,1
233,236,241,1
238,241,246,1
236,239,244,1
232,235,240,1
229,232,237,1
231,234,241,1
233,236,243,1
232,235,240,1
231,235,238,1
231,234,239,1
231,234,239,1
230,233,240,1
230,233,238,1
230,234,237,1
230,234,237,1
230,233,238,1
230,233,238,1
230,234,237,1
230,234,237,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
229,234,238,1
229,234,237,1
229,235,235,1
229,235,235,1
229,234,237,1
229,234,237,1
229,234,240,1
229,233,242,1
229,234,240,1
229,234,238,1
230,234,237,1
229,233,236,1
227,232,236,1
227,232,238,1
227,232,238,1
227,232,238,1
226,230,239,1
226,231,237,1
223,231,234,1
223,231,233,1
223,231,233,1
222,230,232,1
222,231,230,1
222,231,230,1
221,229,231,1
221,229,231,1
220,230,232,1
220,230,232,1
220,228,230,1
220,228,230,1
219,227,230,1
219,227,230,1
218,228,230,1
218,228,230,1
217,226,231,1
216,225,230,1
216,225,232,1
216,225,232,1
216,225,232,1
216,225,232,1
216,225,232,1
216,225,232,1
216,225,232,1
216,225,232,1
216,225,230,1
215,224,229,1
215,224,229,1
214,223,228,1
214,223,228,1
216,225,230,1
219,228,233,1
219,228,233,1
219,228,233,1
219,228,233,1
219,228,233,1
219,228,233,1
219,228,233,1
219,228,233,1
219,228,233,1
219,228,233,1
220,230,232,1
219,229,231,1
218,227,232,1
216,227,231,1
215,226,230,1
214,225,229,1
211,224,230,1
211,224,230,1
210,223,231,1
208,223,230,1
207,221,230,1
206,220,229,1
204,221,229,1
203,220,228,1
201,218,226,1
199,216,224,1
198,215,225,1
198,215,225,1
197,214,222,1
196,213,221,1
196,213,221,1
195,212,220,1
195,212,220,1
195,212,220,1
194,211,219,1
195,212,220,1
193,211,221,1
192,210,220,1
190,210,221,1
188,208,219,1
188,207,221,1
187,206,220,1
187,206,220,1
186,205,219,1
186,205,219,1
185,204,218,1
185,204,218,1
182,204,217,1
181,203,216,1
179,203,215,1
178,202,214,1
178,202,214,1
177,201,213,1
176,200,212,1
175,199,211,1
175,199,211,1
174,197,211,1
174,197,211,1
174,197,211,1
171,197,210,1
169,196,213,1
167,196,212,1
165,196,214,1
165,196,214,1
166,195,211,1
165,194,210,1
162,193,211,1
162,193,211,1
161,192,210,1
165,194,210,1
166,190,202,1
138,160,171,1
252,252,254,1
252,251,255,1
253,253,255,1
252,252,254,1
251,251,253,1
222,227,223,1
226,230,229,1
230,234,233,1
233,237,236,1
234,238,239,1
234,238,241,1
232,235,240,1
232,235,240,1
233,236,241,1
231,235,238,1
230,234,237,1
231,235,238,1
231,235,238,1
230,233,238,1
230,234,237,1
230,234,237,1
230,234,237,1
230,233,238,1
230,233,238,1
230,234,237,1
230,233,238,1
230,233,240,1
230,233,240,1
230,233,238,1
230,233,238,1
229,234,237,1
229,234,237,1
229,234,237,1
229,234,237,1
227,235,238,1
227,235,238,1
227,234,240,1
227,234,240,1
229,234,240,1
229,234,240,1
229,234,238,1
228,233,236,1
227,232,236,1
227,232,236,1
227,232,236,1
227,232,236,1
226,231,237,1
226,231,235,1
223,231,234,1
223,231,233,1
223,231,233,1
223,232,231,1
222,231,230,1
222,231,230,1
222,231,230,1
222,231,230,1
220,230,231,1
220,230,231,1
220,230,231,1
219,229,230,1
218,228,230,1
218,228,230,1
218,228,230,1
218,228,230,1
217,226,231,1
217,226,231,1
216,225,230,1
216,225,230,1
216,225,230,1
216,225,230,1
215,224,231,1
214,223,230,1
213,222,229,1
213,222,229,1
213,222,227,1
212,221,226,1
213,222,227,1
212,221,226,1
211,220,225,1
214,223,228,1
218,227,232,1
218,227,232,1
218,227,232,1
218,227,232,1
219,228,233,1
218,227,232,1
218,227,232,1
218,227,232,1
218,227,232,1
218,227,232,1
217,228,232,1
216,227,231,1
215,226,230,1
214,225,229,1
213,224,230,1
210,223,229,1
209,222,228,1
209,222,228,1
208,223,230,1
207,222,229,1
206,220,229,1
204,221,229,1
203,220,228,1
202,219,227,1
200,217,227,1
198,215,225,1
197,214,224,1
197,214,224,1
197,214,224,1
196,213,223,1
196,213,221,1
195,212,220,1
195,212,220,1
195,212,220,1
193,212,219,1
193,212,219,1
193,211,221,1
192,210,220,1
190,210,221,1
189,209,220,1
188,207,221,1
188,207,221,1
187,206,220,1
184,206,219,1
184,206,219,1
183,205,218,1
183,205,218,1
181,205,217,1
180,204,216,1
179,203,215,1
179,203,215,1
176,203,214,1
176,203,214,1
175,202,213,1
174,201,212,1
173,200,211,1
173,199,212,1
173,199,212,1
172,198,211,1
172,198,211,1
170,197,214,1
168,197,213,1
166,197,215,1
166,197,215,1
167,196,212,1
166,195,211,1
163,194,212,1
163,194,212,1
162,193,211,1
166,195,211,1
167,191,203,1
140,160,171,1
252,252,254,1
254,253,255,1
250,250,252,1
229,234,230,1
230,235,231,1
232,236,235,1
234,238,241,1
232,235,240,1
232,235,240,1
233,236,241,1
231,234,239,1
230,234,237,1
231,234,239,1
231,235,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,242,1
230,233,242,1
230,233,238,1
230,234,237,1
229,234,237,1
229,234,237,1
229,234,238,1
229,234,238,1
227,234,240,1
227,234,240,1
227,234,240,1
227,235,238,1
229,234,238,1
229,234,238,1
229,234,238,1
227,232,236,1
227,232,235,1
227,232,235,1
227,232,236,1
227,232,236,1
226,231,235,1
226,231,235,1
223,231,233,1
223,231,233,1
223,232,231,1
223,232,231,1
223,232,231,1
223,232,231,1
222,231,230,1
222,231,230,1
221,231,232,1
221,231,232,1
220,230,231,1
220,230,231,1
219,229,231,1
218,228,230,1
218,228,230,1
218,228,230,1
218,227,232,1
217,226,231,1
217,226,231,1
217,226,231,1
217,226,231,1
216,225,230,1
214,223,230,1
212,221,228,1
212,221,228,1
212,221,228,1
211,220,225,1
211,220,225,1
211,220,225,1
210,219,224,1
209,218,223,1
212,221,226,1
217,226,231,1
218,227,232,1
217,226,231,1
217,226,231,1
217,226,231,1
217,226,231,1
217,226,231,1
217,226,231,1
217,226,231,1
217,226,231,1
215,226,230,1
215,226,230,1
214,225,229,1
211,225,228,1
210,223,229,1
209,222,228,1
208,221,227,1
206,221,226,1
206,221,228,1
206,221,228,1
203,220,228,1
203,220,228,1
202,219,227,1
201,218,226,1
199,216,226,1
197,214,224,1
196,213,223,1
196,213,223,1
196,213,223,1
195,212,222,1
195,212,220,1
195,212,220,1
194,211,219,1
194,211,219,1
192,211,218,1
192,211,218,1
192,210,220,1
191,211,220,1
190,210,221,1
189,209,220,1
189,208,222,1
186,208,221,1
185,207,220,1
185,207,220,1
184,206,219,1
183,207,219,1
182,206,218,1
182,206,218,1
181,205,217,1
180,204,216,1
178,205,216,1
177,204,215,1
176,203,214,1
176,203,214,1
175,202,213,1
174,201,212,1
174,200,213,1
174,200,213,1
174,200,213,1
172,200,212,1
171,198,215,1
170,199,215,1
168,199,217,1
167,199,214,1
168,197,213,1
167,196,212,1
165,196,214,1
164,195,213,1
163,194,212,1
168,195,212,1
169,191,204,1
140,160,171,1
253,252,255,1
249,248,254,1
252,251,255,1
254,254,255,1
253,253,255,1
233,238,234,1
232,236,235,1
230,234,233,1
231,235,236,1
232,235,240,1
231,234,239,1
232,235,240,1
233,236,241,1
231,234,239,1
231,234,239,1
231,234,241,1
231,234,239,1
230,233,240,1
230,233,240,1
230,233,240,1
230,233,240,1
230,233,240,1
230,233,240,1
230,233,240,1
230,233,242,1
230,233,242,1
230,233,242,1
229,234,238,1
229,234,237,1
229,234,237,1
229,234,237,1
227,235,238,1
227,234,240,1
227,234,242,1
227,234,240,1
227,235,238,1
227,235,237,1
227,235,237,1
227,235,237,1
227,235,238,1
225,233,236,1
225,233,235,1
225,234,233,1
225,233,235,1
225,233,235,1
224,232,235,1
224,232,235,1
223,231,233,1
223,231,233,1
223,232,231,1
223,232,231,1
223,232,231,1
223,232,231,1
222,232,231,1
222,232,231,1
221,231,232,1
221,231,232,1
221,231,232,1
220,230,231,1
219,229,230,1
219,229,230,1
219,229,231,1
219,229,231,1
218,228,230,1
218,228,230,1
217,226,231,1
217,226,231,1
217,226,231,1
216,225,230,1
213,222,227,1
212,221,226,1
211,220,225,1
212,221,226,1
211,220,225,1
210,219,224,1
211,220,225,1
210,219,224,1
209,218,223,1
212,221,226,1
216,225,230,1
216,225,230,1
216,225,230,1
216,225,230,1
216,225,230,1
216,225,230,1
216,225,230,1
216,225,230,1
215,224,229,1
215,224,229,1
213,224,230,1
211,224,230,1
210,223,229,1
209,222,228,1
208,221,227,1
206,221,226,1
205,220,227,1
205,220,227,1
205,219,228,1
203,220,228,1
203,220,228,1
202,219,227,1
200,218,228,1
199,217,227,1
197,215,225,1
195,213,223,1
194,212,222,1
194,212,222,1
194,212,222,1
194,212,222,1
194,212,222,1
193,211,221,1
193,212,219,1
193,212,219,1
192,210,220,1
192,210,220,1
191,211,222,1
190,210,221,1
190,210,221,1
188,210,221,1
187,209,222,1
187,209,222,1
186,208,221,1
185,209,221,1
184,208,220,1
181,208,219,1
181,208,219,1
180,207,218,1
180,207,218,1
179,206,217,1
179,206,217,1
178,205,216,1
177,205,216,1
176,204,215,1
175,203,214,1
174,202,213,1
174,202,214,1
174,202,214,1
175,201,214,1
173,201,213,1
173,200,217,1
172,201,217,1
169,201,216,1
169,201,216,1
170,199,215,1
169,198,212,1
167,199,214,1
166,198,213,1
166,195,211,1
169,197,211,1
169,191,204,1
140,160,171,1
254,254,255,1
251,251,253,1
253,253,255,1
254,253,255,1
254,254,255,1
252,252,254,1
236,241,237,1
234,238,237,1
229,233,234,1
228,232,235,1
228,231,236,1
229,232,237,1
231,234,239,1
233,236,241,1
231,234,241,1
231,234,241,1
232,235,242,1
231,234,241,1
230,233,240,1
230,233,240,1
230,233,242,1
230,233,240,1
230,233,240,1
230,233,238,1
230,233,240,1
230,233,242,1
230,233,242,1
230,233,242,1
229,234,238,1
229,235,235,1
229,235,235,1
229,235,235,1
227,235,238,1
227,234,240,1
227,234,240,1
227,234,240,1
227,235,237,1
227,235,237,1
227,236,235,1
227,235,237,1
226,234,237,1
225,233,236,1
225,233,235,1
225,233,235,1
225,233,235,1
225,233,236,1
224,232,235,1
224,232,235,1
223,231,234,1
223,231,233,1
224,232,234,1
224,233,232,1
223,232,231,1
223,232,231,1
222,232,231,1
222,232,231,1
222,232,233,1
222,232,233,1
221,231,232,1
220,230,231,1
220,230,231,1
219,229,230,1
219,229,231,1
219,229,231,1
219,229,231,1
218,228,230,1
217,226,231,1
218,227,232,1
218,227,232,1
217,226,231,1
215,224,229,1
213,222,227,1
213,222,227,1
213,222,227,1
212,221,226,1
212,221,226,1
212,221,226,1
212,221,226,1
211,220,225,1
213,222,227,1
215,224,229,1
215,224,229,1
215,224,229,1
215,224,229,1
215,224,229,1
215,224,229,1
215,224,229,1
215,224,229,1
215,224,229,1
213,224,228,1
210,223,229,1
209,222,228,1
209,222,228,1
207,222,227,1
206,221,226,1
205,220,225,1
204,219,226,1
201,218,225,1
201,218,226,1
201,218,226,1
202,219,227,1
202,219,227,1
200,218,228,1
198,216,226,1
196,214,224,1
195,213,223,1
193,211,221,1
193,211,221,1
193,211,221,1
193,211,221,1
193,211,221,1
193,211,221,1
193,212,219,1
193,212,219,1
192,210,220,1
190,210,219,1
190,210,221,1
190,210,221,1
188,210,221,1
188,210,221,1
187,209,222,1
187,209,222,1
186,210,222,1
185,209,221,1
182,209,220,1
182,209,220,1
182,209,220,1
181,208,219,1
180,207,218,1
180,207,218,1
180,207,218,1
179,206,217,1
177,205,216,1
177,205,216,1
176,204,215,1
175,203,214,1
175,203,215,1
175,203,215,1
176,202,215,1
175,203,215,1
174,202,216,1
173,202,218,1
171,203,218,1
170,202,215,1
171,200,214,1
170,199,213,1
171,200,216,1
167,199,214,1
167,196,212,1
170,198,212,1
170,192,205,1
141,161,172,1
252,251,255,1
250,249,254,1
253,253,255,1
254,253,255,1
234,238,237,1
229,233,236,1
226,229,234,1
226,229,234,1
228,231,236,1
231,234,239,1
232,235,240,1
231,234,241,1
232,235,242,1
232,235,240,1
231,234,239,1
230,233,238,1
230,233,238,1
229,234,240,1
229,234,240,1
229,234,237,1
229,234,237,1
229,234,238,1
229,234,238,1
229,234,240,1
229,234,240,1
229,234,237,1
229,235,235,1
229,235,235,1
229,235,235,1
227,235,238,1
227,235,238,1
227,235,238,1
227,235,238,1
227,235,237,1
227,236,235,1
226,236,235,1
226,236,235,1
225,235,236,1
224,234,235,1
225,233,235,1
225,233,235,1
225,233,236,1
225,232,238,1
224,231,237,1
224,231,237,1
223,230,236,1
223,231,234,1
224,232,235,1
224,232,234,1
223,233,234,1
223,233,234,1
222,232,233,1
222,232,233,1
222,232,233,1
222,232,233,1
222,232,233,1
221,231,232,1
220,230,231,1
219,229,230,1
219,229,231,1
219,229,231,1
219,229,231,1
218,228,230,1
218,228,230,1
218,228,230,1
218,228,230,1
217,227,229,1
216,226,228,1
215,225,227,1
215,225,227,1
215,225,227,1
214,224,226,1
214,224,226,1
215,224,229,1
214,223,228,1
213,222,227,1
214,223,228,1
216,225,230,1
215,224,229,1
215,224,229,1
215,224,229,1
