R,G,B,d
162,137,115,3
139,120,105,3
134,112,89,3
150,129,100,3
147,130,104,3
132,117,98,3
127,111,85,3
144,125,95,3
143,124,94,3
135,115,88,3
149,129,105,3
158,141,123,3
139,125,114,3
157,126,97,3
161,122,83,3
160,122,83,3
170,132,93,3
190,148,108,3
192,153,114,3
178,144,109,3
166,136,100,3
179,146,105,3
177,142,100,3
179,142,100,3
179,142,100,3
182,147,105,3
198,164,126,3
203,175,138,3
188,162,127,3
185,159,126,3
194,164,128,3
182,147,109,3
192,154,115,3
194,156,119,3
169,133,97,3
156,122,87,3
170,136,99,3
176,138,99,3
177,140,98,3
181,146,108,3
193,158,120,3
190,156,118,3
183,149,111,3
186,152,114,3
189,155,117,3
190,156,118,3
193,160,119,3
196,163,122,3
208,175,134,3
219,186,145,3
229,196,153,3
237,204,163,3
225,192,149,3
198,165,124,3
183,150,109,3
187,154,113,3
186,153,112,3
176,143,102,3
177,144,103,3
181,146,108,3
194,159,121,3
208,170,134,3
214,176,140,3
218,180,144,3
217,179,143,3
214,176,140,3
211,173,137,3
212,174,138,3
212,174,138,3
207,171,135,3
205,169,133,3
201,165,129,3
196,161,123,3
192,157,119,3
191,156,116,3
183,150,109,3
167,134,93,3
160,128,89,3
167,135,96,3
169,134,96,3
164,129,91,3
162,126,92,3
158,125,94,3
158,130,106,3
167,142,120,3
142,122,97,3
132,108,74,3
147,121,84,3
154,129,98,3
144,125,95,3
131,107,71,3
154,129,89,3
168,140,101,3
147,119,82,3
149,122,93,3
151,127,103,3
143,124,109,3
185,152,117,3
187,150,108,3
166,131,93,3
164,126,89,3
171,127,88,3
176,134,96,3
170,136,101,3
167,137,99,3
186,153,108,3
191,157,109,3
187,156,110,3
190,159,115,3
188,156,115,3
190,158,119,3
203,173,135,3
209,177,139,3
198,163,125,3
192,155,113,3
195,153,111,3
195,156,113,3
194,159,121,3
190,157,122,3
183,153,119,3
182,149,116,3
183,145,108,3
179,139,103,3
185,147,111,3
197,161,125,3
200,166,129,3
196,162,125,3
195,161,124,3
199,165,127,3
214,180,142,3
211,177,139,3
209,175,137,3
223,189,151,3
219,185,147,3
202,169,128,3
198,164,126,3
195,162,121,3
180,146,108,3
170,137,96,3
174,141,100,3
199,166,125,3
211,177,139,3
195,161,123,3
206,171,133,3
216,181,143,3
207,172,134,3
205,170,132,3
214,178,142,3
212,176,140,3
199,163,127,3
191,155,119,3
202,166,130,3
205,169,133,3
195,159,123,3
192,156,120,3
186,152,115,3
182,148,110,3
180,145,107,3
186,151,111,3
189,156,115,3
179,146,105,3
165,133,94,3
161,129,90,3
164,129,91,3
170,135,97,3
164,128,94,3
167,134,103,3
168,142,117,3
163,141,118,3
120,99,70,3
125,100,60,3
122,93,53,3
141,111,75,3
151,125,98,3
155,133,110,3
159,137,114,3
167,145,121,3
166,143,112,3
142,116,81,3
120,91,49,3
142,111,67,3
157,124,81,3
127,94,53,3
117,84,49,3
141,111,83,3
144,119,99,3
169,148,127,3
173,146,116,3
165,131,93,3
165,130,88,3
163,128,90,3
148,110,73,3
173,131,93,3
202,162,126,3
197,163,128,3
197,163,126,3
206,172,126,3
202,168,120,3
194,163,116,3
194,163,117,3
193,162,118,3
202,170,129,3
211,177,139,3
204,169,129,3
198,159,118,3
201,159,117,3
206,165,121,3
199,160,117,3
196,162,124,3
199,169,133,3
197,166,135,3
192,159,128,3
189,150,117,3
186,148,112,3
191,152,119,3
197,161,127,3
198,164,127,3
203,169,132,3
215,181,144,3
221,187,150,3
223,189,151,3
205,171,133,3
176,142,104,3
176,142,104,3
170,136,98,3
161,127,89,3
161,127,89,3
161,127,89,3
168,134,96,3
192,158,120,3
199,165,127,3
201,168,127,3
201,167,129,3
199,165,127,3
207,172,134,3
197,162,124,3
211,176,138,3
206,171,133,3
200,164,128,3
200,164,128,3
192,156,120,3
188,152,116,3
194,158,122,3
192,156,120,3
182,146,110,3
181,145,109,3
178,144,107,3
172,138,100,3
166,131,93,3
169,134,94,3
174,141,100,3
171,138,97,3
166,134,95,3
167,135,96,3
176,141,103,3
178,142,106,3
177,141,107,3
187,154,123,3
188,162,137,3
172,150,127,3
137,125,111,3
134,114,87,3
137,111,74,3
144,112,73,3
157,123,85,3
163,131,93,3
149,120,86,3
150,121,91,3
168,139,107,3
173,143,109,3
165,133,94,3
144,111,68,3
125,91,46,3
136,102,57,3
135,100,58,3
146,112,75,3
149,118,87,3
157,129,105,3
142,122,98,3
158,132,105,3
167,140,110,3
158,128,92,3
170,137,96,3
176,141,99,3
177,142,102,3
167,133,96,3
178,142,108,3
199,163,129,3
208,170,134,3
211,173,134,3
201,164,122,3
200,163,118,3
211,175,127,3
206,170,122,3
205,168,123,3
220,183,139,3
216,181,139,3
195,158,116,3
190,151,110,3
200,161,120,3
207,168,127,3
199,161,122,3
195,161,124,3
195,162,127,3
188,155,124,3
178,145,114,3
181,146,114,3
192,156,122,3
201,165,131,3
202,166,132,3
200,164,130,3
199,163,129,3
196,160,124,3
187,151,115,3
186,152,115,3
180,146,109,3
171,137,100,3
169,135,98,3
164,130,93,3
162,128,91,3
174,140,103,3
188,154,117,3
198,164,127,3
214,180,142,3
210,176,138,3
189,155,117,3
180,146,108,3
196,162,124,3
214,180,142,3
199,165,127,3
203,169,131,3
186,152,114,3
171,137,99,3
181,147,109,3
182,148,110,3
180,146,108,3
179,145,108,3
169,135,98,3
157,123,86,3
157,123,86,3
163,129,92,3
159,125,87,3
157,123,85,3
161,128,87,3
168,134,96,3
169,135,97,3
167,135,97,3
169,137,99,3
179,143,107,3
183,147,111,3
190,154,120,3
200,167,136,3
199,173,148,3
176,154,131,3
151,135,112,3
149,132,104,3
128,112,79,3
130,115,86,3
162,139,108,3
157,127,89,3
156,122,84,3
167,132,92,3
165,130,90,3
157,124,83,3
145,113,75,3
156,123,88,3
165,131,94,3
175,142,101,3
170,135,93,3
132,98,53,3
127,92,50,3
160,125,83,3
167,133,95,3
177,144,109,3
180,149,120,3
180,153,126,3
176,152,126,3
181,159,136,3
184,164,140,3
183,165,141,3
177,157,132,3
173,150,119,3
154,124,90,3
171,137,100,3
173,139,101,3
180,145,105,3
200,165,123,3
189,156,113,3
189,156,115,3
201,167,130,3
188,154,119,3
177,141,107,3
195,155,119,3
204,165,126,3
191,152,113,3
194,155,114,3
202,164,119,3
197,159,112,3
196,158,113,3
210,173,128,3
205,168,124,3
181,144,100,3
182,145,103,3
193,155,116,3
197,159,120,3
198,163,125,3
202,166,130,3
202,166,132,3
195,161,126,3
190,156,121,3
194,160,125,3
203,169,134,3
206,170,136,3
205,169,135,3
197,161,127,3
182,146,110,3
166,130,94,3
154,118,82,3
166,132,95,3
179,145,108,3
185,151,114,3
191,157,120,3
195,161,124,3
196,162,125,3
191,157,120,3
191,157,120,3
200,166,129,3
205,171,134,3
196,162,124,3
194,160,122,3
194,160,122,3
200,166,128,3
211,177,139,3
212,178,140,3
193,159,121,3
170,136,98,3
161,127,89,3
175,141,103,3
179,145,107,3
179,145,107,3
179,145,108,3
170,136,99,3
158,124,87,3
152,118,81,3
153,119,82,3
154,120,83,3
159,125,87,3
167,134,93,3
175,141,103,3
177,143,105,3
177,145,107,3
179,145,108,3
181,145,109,3
190,154,118,3
200,164,130,3
200,167,136,3
194,168,143,3
173,151,128,3
135,126,111,3
127,120,112,3
130,123,105,3
133,122,94,3
153,137,103,3
184,164,129,3
194,172,133,3
170,147,105,3
150,127,85,3
150,126,92,3
159,135,107,3
181,159,135,3
185,163,139,3
168,144,116,3
167,141,108,3
181,151,113,3
165,131,93,3
163,127,91,3
158,122,86,3
160,125,85,3
172,137,97,3
150,116,78,3
143,109,72,3
152,117,79,3
167,132,94,3
174,141,100,3
157,124,83,3
175,142,101,3
173,140,99,3
170,136,98,3
178,146,108,3
193,160,125,3
179,149,113,3
173,144,110,3
190,161,129,3
178,152,119,3
178,152,117,3
180,150,112,3
187,155,114,3
190,155,115,3
196,158,119,3
199,160,119,3
205,166,125,3
197,162,120,3
190,157,114,3
186,153,112,3
200,167,126,3
190,155,115,3
176,138,99,3
188,150,113,3
197,157,121,3
200,160,124,3
200,161,122,3
192,153,114,3
188,151,109,3
185,148,104,3
195,158,114,3
190,153,109,3
176,141,99,3
183,148,108,3
188,153,115,3
177,141,105,3
192,156,120,3
204,166,130,3
207,169,132,3
213,173,137,3
214,176,137,3
204,169,129,3
193,158,120,3
192,156,120,3
199,163,127,3
195,159,123,3
179,143,107,3
174,138,102,3
177,142,104,3
189,155,117,3
197,163,125,3
188,154,116,3
195,161,123,3
201,167,129,3
214,180,142,3
205,171,134,3
196,162,125,3
203,169,132,3
191,157,120,3
180,146,108,3
197,163,125,3
209,175,137,3
197,163,125,3
194,160,122,3
208,174,136,3
194,160,122,3
171,137,99,3
166,132,94,3
174,140,102,3
169,135,97,3
168,134,96,3
176,142,105,3
181,147,110,3
178,144,107,3
170,136,99,3
163,129,92,3
165,131,94,3
169,135,97,3
175,141,103,3
181,147,109,3
187,153,115,3
193,159,122,3
196,162,125,3
197,161,125,3
201,165,129,3
207,171,137,3
198,165,134,3
187,161,136,3
169,147,124,3
132,120,108,3
133,116,100,3
131,110,91,3
135,114,93,3
131,114,94,3
133,119,106,3
139,121,107,3
141,123,99,3
147,125,88,3
161,136,95,3
185,160,119,3
192,165,122,3
179,152,107,3
170,141,97,3
173,141,100,3
163,133,95,3
173,143,107,3
156,126,90,3
134,105,63,3
148,116,75,3
170,137,96,3
164,130,92,3
170,134,98,3
163,127,91,3
150,115,77,3
161,126,86,3
153,118,78,3
167,134,93,3
183,148,110,3
182,148,110,3
153,119,81,3
169,135,97,3
206,172,134,3
191,157,119,3
163,131,92,3
176,144,105,3
192,160,121,3
155,121,83,3
145,111,73,3
166,132,95,3
182,150,112,3
187,153,115,3
193,158,116,3
206,169,125,3
208,171,129,3
185,146,107,3
184,145,104,3
196,159,117,3
185,150,108,3
200,167,124,3
188,156,115,3
189,156,115,3
184,147,105,3
184,146,107,3
194,156,119,3
190,152,116,3
194,156,119,3
197,159,122,3
196,158,121,3
196,161,123,3
196,158,119,3
193,158,116,3
190,155,113,3
193,158,118,3
200,166,128,3
196,162,125,3
177,143,106,3
192,158,121,3
194,156,119,3
181,143,106,3
183,144,105,3
189,152,110,3
181,146,106,3
169,134,94,3
169,134,96,3
189,153,117,3
204,168,132,3
200,165,127,3
199,164,126,3
197,162,124,3
199,165,127,3
203,169,131,3
197,163,125,3
196,162,124,3
195,161,123,3
209,175,137,3
207,173,136,3
200,166,129,3
207,173,136,3
194,160,123,3
191,157,119,3
188,154,116,3
197,163,125,3
197,163,125,3
190,156,118,3
190,156,118,3
197,163,125,3
181,147,109,3
169,135,97,3
171,137,99,3
159,125,87,3
155,121,83,3
163,129,92,3
175,141,104,3
188,154,117,3
191,157,120,3
174,140,103,3
177,143,106,3
182,148,110,3
187,153,115,3
192,158,120,3
202,168,130,3
212,178,141,3
215,181,144,3
220,184,148,3
212,176,140,3
209,173,139,3
201,168,137,3
189,163,138,3
171,149,126,3
147,131,116,3
147,126,105,3
156,130,105,3
147,119,95,3
146,121,99,3
150,125,105,3
155,127,105,3
154,124,100,3
148,118,94,3
156,130,107,3
170,144,121,3
171,143,119,3
164,133,104,3
148,110,74,3
144,105,66,3
140,106,68,3
145,113,74,3
150,118,80,3
157,125,87,3
176,142,104,3
165,131,93,3
158,124,87,3
129,97,58,3
113,82,38,3
128,97,53,3
134,104,66,3
150,120,84,3
154,121,86,3
166,132,94,3
178,143,103,3
170,135,93,3
180,147,104,3
188,157,113,3
205,172,131,3
185,153,114,3
160,128,89,3
151,119,81,3
176,144,106,3
183,151,113,3
162,128,90,3
164,130,92,3
189,156,115,3
184,149,109,3
157,122,82,3
176,141,103,3
194,156,119,3
193,158,120,3
200,165,127,3
196,161,123,3
199,164,126,3
163,128,90,3
152,118,81,3
178,146,107,3
193,160,117,3
199,166,121,3
197,165,124,3
189,155,117,3
174,139,99,3
178,140,103,3
193,157,121,3
186,152,114,3
174,141,100,3
173,140,99,3
181,147,109,3
189,155,118,3
197,161,125,3
195,159,123,3
196,160,124,3
211,175,139,3
217,181,145,3
204,170,133,3
188,154,117,3
191,157,120,3
172,138,100,3
145,110,72,3
141,106,66,3
155,120,80,3
165,131,93,3
167,133,96,3
172,137,99,3
191,156,118,3
208,173,135,3
207,172,134,3
207,172,134,3
202,167,127,3
204,169,129,3
211,176,136,3
214,181,140,3
206,173,132,3
194,160,122,3
193,159,121,3
185,151,113,3
177,143,105,3
191,157,119,3
206,172,134,3
213,179,141,3
189,155,117,3
185,151,113,3
198,164,126,3
193,159,121,3
180,146,108,3
189,155,117,3
184,150,112,3
170,136,98,3
168,134,96,3
159,125,87,3
162,128,90,3
167,133,96,3
171,137,100,3
188,154,117,3
201,167,130,3
178,144,107,3
186,152,115,3
199,165,127,3
209,175,137,3
214,180,142,3
222,188,150,3
227,193,156,3
226,192,155,3
223,187,151,3
211,173,137,3
201,165,131,3
196,163,132,3
185,159,134,3
172,150,127,3
172,151,130,3
178,152,125,3
170,141,109,3
150,119,88,3
139,109,83,3
141,113,91,3
154,129,109,3
157,135,114,3
154,132,111,3
148,121,100,3
150,118,93,3
171,136,108,3
181,144,115,3
178,142,110,3
173,138,108,3
168,135,104,3
176,141,111,3
157,118,85,3
146,102,67,3
143,99,64,3
139,101,64,3
139,105,68,3
147,111,77,3
147,111,77,3
158,122,86,3
160,125,87,3
153,118,80,3
143,110,69,3
136,103,60,3
128,97,53,3
140,110,74,3
132,102,66,3
131,99,61,3
160,126,88,3
199,166,125,3
223,190,147,3
213,180,137,3
195,164,120,3
158,126,85,3
160,128,89,3
176,144,105,3
191,159,121,3
201,169,131,3
217,185,147,3
195,161,123,3
180,146,108,3
201,166,126,3
213,178,138,3
216,178,139,3
195,157,118,3
179,141,104,3
194,156,119,3
195,159,123,3
186,152,115,3
197,161,125,3
198,164,127,3
174,142,104,3
172,140,101,3
190,157,114,3
203,168,126,3
200,167,126,3
189,155,117,3
169,134,96,3
166,131,93,3
186,150,114,3
197,163,125,3
171,138,97,3
156,123,82,3
161,127,90,3
174,140,105,3
191,157,122,3
191,157,122,3
196,160,126,3
215,179,145,3
219,183,147,3
203,167,131,3
198,164,127,3
190,156,118,3
164,130,92,3
143,110,69,3
151,118,77,3
174,141,100,3
192,158,120,3
200,166,129,3
201,166,128,3
204,169,129,3
199,164,126,3
187,152,112,3
197,162,122,3
210,175,135,3
218,183,143,3
221,186,146,3
219,186,145,3
213,179,141,3
191,157,119,3
179,145,107,3
196,162,124,3
215,181,143,3
216,182,145,3
219,185,147,3
215,181,144,3
186,152,114,3
164,130,92,3
178,144,106,3
186,152,114,3
187,153,115,3
177,143,105,3
170,136,98,3
164,130,92,3
158,124,86,3
154,120,82,3
170,136,98,3
177,143,106,3
172,138,101,3
181,147,110,3
192,158,121,3
190,156,119,3
202,168,131,3
219,185,148,3
229,195,157,3
230,196,158,3
230,196,159,3
227,193,156,3
218,184,147,3
202,166,130,3
192,154,118,3
182,146,112,3
178,145,114,3
168,142,117,3
162,140,117,3
145,127,103,3
136,112,86,3
145,119,92,3
179,150,120,3
181,151,117,3
159,126,91,3
136,104,66,3
113,80,45,3
128,98,64,3
152,121,90,3
163,132,103,3
168,137,108,3
153,119,91,3
146,109,80,3
160,123,94,3
162,123,92,3
157,118,87,3
158,122,90,3
169,133,99,3
173,137,103,3
158,120,84,3
147,107,72,3
165,125,89,3
163,125,88,3
146,111,73,3
137,99,63,3
136,98,62,3
153,115,78,3
192,154,117,3
197,159,122,3
179,144,106,3
173,138,98,3
171,136,96,3
176,142,105,3
161,127,90,3
169,135,97,3
188,154,116,3
216,182,144,3
233,200,159,3
213,180,139,3
203,170,129,3
170,136,98,3
172,138,100,3
199,165,127,3
206,172,134,3
198,164,126,3
213,179,141,3
207,173,135,3
202,168,130,3
209,174,136,3
207,172,134,3
193,158,120,3
184,149,111,3
182,147,109,3
179,144,106,3
191,156,118,3
206,171,133,3
202,167,129,3
200,165,127,3
186,152,114,3
175,142,101,3
189,154,114,3
209,174,134,3
193,158,120,3
183,148,110,3
166,131,93,3
161,126,88,3
185,149,113,3
181,145,109,3
191,156,118,3
189,153,117,3
177,141,107,3
191,155,121,3
216,180,146,3
209,173,139,3
208,172,138,3
221,185,151,3
204,168,132,3
183,147,111,3
195,160,122,3
192,157,119,3
183,148,110,3
177,142,102,3
186,151,111,3
199,164,122,3
203,168,128,3
204,169,129,3
206,171,131,3
212,177,135,3
205,172,131,3
191,158,117,3
201,168,127,3
205,172,131,3
198,164,126,3
196,162,124,3
203,169,131,3
211,177,140,3
205,171,134,3
203,169,132,3
211,177,140,3
216,182,145,3
217,183,148,3
207,173,136,3
208,174,139,3
191,157,120,3
170,136,99,3
155,121,84,3
155,121,84,3
180,146,109,3
175,141,104,3
177,143,106,3
178,144,107,3
158,124,87,3
147,113,76,3
174,140,103,3
203,169,132,3
202,168,131,3
199,165,128,3
208,174,137,3
211,177,142,3
220,186,149,3
235,199,163,3
238,202,166,3
230,196,159,3
226,192,157,3
216,183,148,3
203,169,132,3
186,150,114,3
170,135,97,3
156,120,84,3
147,114,81,3
135,109,84,3
153,131,108,3
155,138,120,3
142,122,97,3
133,110,79,3
140,114,81,3
133,104,70,3
128,98,64,3
150,117,82,3
154,122,84,3
168,134,96,3
159,125,87,3
149,117,78,3
152,120,81,3
178,144,106,3
179,145,108,3
167,131,95,3
129,93,59,3
125,86,55,3
161,122,91,3
175,136,105,3
154,115,84,3
129,90,57,3
144,105,72,3
169,131,95,3
175,137,101,3
172,134,98,3
153,115,79,3
153,115,78,3
153,115,78,3
161,123,86,3
163,125,88,3
171,131,95,3
189,149,113,3
187,149,112,3
182,144,107,3
176,138,101,3
172,134,97,3
187,152,114,3
187,152,114,3
197,163,125,3
189,155,117,3
176,144,105,3
198,166,127,3
194,160,122,3
200,166,128,3
199,165,127,3
192,158,120,3
196,162,124,3
207,173,135,3
195,161,123,3
190,156,118,3
194,160,122,3
194,160,122,3
202,167,129,3
202,167,129,3
188,153,115,3
197,162,124,3
208,173,135,3
192,157,119,3
184,149,111,3
189,154,116,3
184,149,109,3
191,156,116,3
186,151,111,3
178,143,103,3
188,153,113,3
207,172,132,3
196,161,123,3
185,150,112,3
189,154,116,3
189,154,116,3
184,148,112,3
176,140,104,3
193,157,121,3
205,169,133,3
194,158,124,3
193,157,123,3
205,169,135,3
210,174,140,3
198,162,128,3
193,157,121,3
193,157,121,3
193,157,121,3
186,151,113,3
178,143,105,3
194,159,119,3
200,165,125,3
190,155,113,3
197,162,120,3
202,167,125,3
204,169,129,3
204,169,129,3
212,177,137,3
209,175,137,3
195,161,123,3
197,163,125,3
189,155,117,3
184,150,113,3
188,154,117,3
180,146,109,3
176,142,105,3
183,149,112,3
207,173,136,3
207,173,138,3
192,158,123,3
184,150,115,3
166,132,97,3
181,147,112,3
188,154,119,3
183,149,112,3
170,136,99,3
138,104,67,3
128,94,57,3
152,118,81,3
174,140,103,3
163,129,92,3
162,128,91,3
170,136,99,3
199,165,128,3
218,184,147,3
212,178,141,3
207,173,136,3
213,179,142,3
227,193,158,3
234,200,165,3
239,203,169,3
227,191,155,3
209,175,140,3
205,171,136,3
202,169,134,3
195,163,125,3
185,149,113,3
167,132,94,3
160,124,88,3
154,121,88,3
151,125,100,3
160,138,115,3
147,134,117,3
126,108,88,3
127,107,82,3
148,125,94,3
149,125,91,3
156,127,93,3
164,135,101,3
157,127,93,3
142,109,76,3
134,101,66,3
144,112,74,3
163,131,92,3
182,150,109,3
177,145,104,3
174,142,101,3
189,156,115,3
169,135,97,3
157,121,85,3
133,97,61,3
126,87,54,3
142,103,70,3
164,125,92,3
166,127,94,3
139,100,67,3
125,86,53,3
136,98,62,3
165,127,91,3
187,149,112,3
174,136,99,3
168,130,93,3
169,131,94,3
178,138,102,3
176,136,100,3
174,134,98,3
169,129,93,3
170,132,95,3
185,147,110,3
189,151,114,3
181,143,106,3
187,152,114,3
195,160,122,3
202,168,130,3
188,154,116,3
166,134,95,3
182,150,111,3
193,159,121,3
190,156,118,3
207,173,135,3
202,168,130,3
182,148,110,3
178,144,106,3
172,138,100,3
180,146,108,3
194,160,122,3
189,155,117,3
188,154,116,3
203,169,131,3
202,167,129,3
208,173,135,3
213,178,140,3
202,167,129,3
196,161,123,3
190,155,117,3
177,142,104,3
181,146,108,3
184,149,111,3
185,150,112,3
190,155,117,3
199,164,126,3
198,163,125,3
189,154,116,3
204,168,132,3
214,178,142,3
197,161,125,3
179,143,107,3
185,149,113,3
201,165,129,3
203,167,131,3
193,157,121,3
184,148,112,3
193,157,121,3
176,140,104,3
168,132,96,3
188,152,116,3
208,173,135,3
198,163,125,3
181,146,108,3
195,160,120,3
199,164,124,3
184,149,109,3
192,157,117,3
196,161,121,3
204,169,131,3
208,174,139,3
201,167,132,3
204,169,137,3
202,167,135,3
190,155,123,3
192,157,125,3
185,152,119,3
170,137,104,3
